,state,action,reward,job_wait_reward,util_reward,invalid_reward,next_state
258,"[0.28, 0.2727272727272727, 0.0, 0.0273972602739726, 1.0]","[1.0, 0.03605741262435913]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.5833333333333333, 0.0, 0.0, 0.0]"
259,"[0.3, 0.5833333333333333, 0.0, 0.0, 0.0]","[0.3404366970062256, 0.0]",-0.498,-0.008,-0.09,-0.4,"[0.3, 0.5833333333333333, 0.0, 0.02666666666666667, 1.0]"
260,"[0.3, 0.5833333333333333, 0.0, 0.02666666666666667, 1.0]","[1.0, 0.12095332145690918]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.8461538461538461, 0.0, 0.0, 0.0]"
261,"[0.32, 0.8461538461538461, 0.0, 0.0, 0.0]","[0.7333160638809204, 0.23889100551605225]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.5357142857142858, 0.0, 0.0, 0.0]"
262,"[0.34, 0.5357142857142858, 0.0, 0.0, 0.0]","[0.31327295303344727, 0.011355876922607422]",-0.502,-0.0,-0.10200000000000001,-0.4,"[0.34, 0.5, 0.0, 0.0, 0.0]"
263,"[0.34, 0.5, 0.0, 0.0, 0.0]","[-0.5864709615707397, 0.0]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.5384615384615385, 0.0, 0.0, 0.0]"
264,"[0.32, 0.5384615384615385, 0.0, 0.0, 0.0]","[0.48732566833496094, 0.02506357431411743]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.5, 0.0, 0.0, 0.0]"
265,"[0.34, 0.5, 0.0, 0.0, 0.0]","[-0.6917877793312073, 0.0]",-0.1037922077922078,-0.007792207792207792,-0.096,-0.0,"[0.32, 0.5384615384615385, 0.0, 0.025974025974025976, 1.0]"
266,"[0.32, 0.5384615384615385, 0.0, 0.025974025974025976, 1.0]","[0.9784367084503174, 0.04239988327026367]",-0.496,-0.0,-0.096,-0.4,"[0.32, 0.6538461538461539, 0.0, 0.0, 0.0]"
267,"[0.32, 0.6538461538461539, 0.0, 0.0, 0.0]","[0.44122838973999023, 0.0]",-0.10584615384615385,-0.003846153846153846,-0.10200000000000001,-0.0,"[0.34, 0.3214285714285714, 0.0, 0.01282051282051282, 1.0]"
268,"[0.34, 0.3214285714285714, 0.0, 0.01282051282051282, 1.0]","[-0.9110473394393921, 0.6941264867782593]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.5, 0.0, 0.0, 0.0]"
269,"[0.32, 0.5, 0.0, 0.0, 0.0]","[0.5077283382415771, 0.0]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.44642857142857145, 0.0, 0.0, 0.0]"
270,"[0.34, 0.44642857142857145, 0.0, 0.0, 0.0]","[-0.9116164445877075, 0.09530502557754517]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.4807692307692307, 0.0, 0.0, 0.0]"
271,"[0.32, 0.4807692307692307, 0.0, 0.0, 0.0]","[0.5056040287017822, 0.040573686361312866]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.1607142857142857, 0.0, 0.0, 0.0]"
272,"[0.34, 0.1607142857142857, 0.0, 0.0, 0.0]","[-0.8864795565605164, 0.16525614261627197]",-0.10166037735849057,-0.005660377358490566,-0.096,-0.0,"[0.32, 0.17307692307692304, 0.0, 0.018867924528301886, 1.0]"
273,"[0.32, 0.17307692307692304, 0.0, 0.018867924528301886, 1.0]","[-0.571110188961029, 0.5473449230194092]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.4375, 0.0, 0.0, 0.0]"
274,"[0.3, 0.4375, 0.0, 0.0, 0.0]","[0.4112975597381592, 0.011907070875167847]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.4038461538461539, 0.0, 0.0, 0.0]"
275,"[0.32, 0.4038461538461539, 0.0, 0.0, 0.0]","[-1.0, 0.04252323508262634]",-0.09372670807453416,-0.003726708074534161,-0.09,-0.0,"[0.3, 0.4375, 0.0, 0.012422360248447204, 1.0]"
276,"[0.3, 0.4375, 0.0, 0.012422360248447204, 1.0]","[0.7293252944946289, 0.07273420691490173]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.44230769230769224, 0.0, 0.0, 0.0]"
277,"[0.32, 0.44230769230769224, 0.0, 0.0, 0.0]","[-0.9311167597770691, 0.010349512100219727]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.4791666666666667, 0.0, 0.0, 0.0]"
278,"[0.3, 0.4791666666666667, 0.0, 0.0, 0.0]","[0.4053821563720703, 0.0]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.44230769230769224, 0.0, 0.0, 0.0]"
279,"[0.32, 0.44230769230769224, 0.0, 0.0, 0.0]","[-0.9535427689552307, 0.02599051594734192]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.4791666666666667, 0.0, 0.0, 0.0]"
280,"[0.3, 0.4791666666666667, 0.0, 0.0, 0.0]","[0.22317183017730713, 0.005517154932022095]",-0.49,-0.0,-0.09,-0.4,"[0.3, 0.4583333333333333, 0.0, 0.0, 0.0]"
281,"[0.3, 0.4583333333333333, 0.0, 0.0, 0.0]","[0.4012974500656128, 0.0]",-0.09785185185185186,-0.0018518518518518517,-0.096,-0.0,"[0.32, 0.4230769230769231, 0.0, 0.006172839506172839, 1.0]"
282,"[0.32, 0.4230769230769231, 0.0, 0.006172839506172839, 1.0]","[-0.9604364633560181, 0.7100631594657898]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.4791666666666667, 0.0, 0.0, 0.0]"
283,"[0.3, 0.4791666666666667, 0.0, 0.0, 0.0]","[0.30202746391296387, 0.031545817852020264]",-0.49184049079754605,-0.0018404907975460123,-0.09,-0.4,"[0.3, 0.3125, 0.0, 0.006134969325153374, 1.0]"
284,"[0.3, 0.3125, 0.0, 0.006134969325153374, 1.0]","[-1.0, 0.7862468957901001]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.2727272727272727, 0.0, 0.0, 0.0]"
285,"[0.28, 0.2727272727272727, 0.0, 0.0, 0.0]","[-0.9532237648963928, 0.03469422459602356]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.3, 0.0, 0.0, 0.0]"
286,"[0.26, 0.3, 0.0, 0.0, 0.0]","[0.6055525541305542, 0.0539381206035614]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.2727272727272727, 0.0, 0.0, 0.0]"
287,"[0.28, 0.2727272727272727, 0.0, 0.0, 0.0]","[-0.837748646736145, 0.0]",-0.08163636363636363,-0.0036363636363636364,-0.078,-0.0,"[0.26, 0.3, 0.0, 0.012121212121212121, 1.0]"
288,"[0.26, 0.3, 0.0, 0.012121212121212121, 1.0]","[1.0, 0.1398894190788269]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.5, 0.0, 0.0, 0.0]"
289,"[0.26, 0.5, 0.0, 0.0, 0.0]","[0.3622332811355591, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.5, 0.0, 0.0, 0.0]"
290,"[0.26, 0.5, 0.0, 0.0, 0.0]","[0.423991322517395, 0.0]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.45454545454545453, 0.0, 0.0, 0.0]"
291,"[0.28, 0.45454545454545453, 0.0, 0.0, 0.0]","[0.431530237197876, 0.11582711338996887]",-0.09180722891566265,-0.0018072289156626507,-0.09,-0.0,"[0.3, 0.4166666666666667, 0.0, 0.006024096385542169, 1.0]"
292,"[0.3, 0.4166666666666667, 0.0, 0.006024096385542169, 1.0]","[-1.0, 0.48818957805633545]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.5454545454545454, 0.0, 0.0, 0.0]"
293,"[0.28, 0.5454545454545454, 0.0, 0.0, 0.0]","[0.31538987159729004, 0.03696143627166748]",-0.48400000000000004,-0.0,-0.084,-0.4,"[0.28, 0.5454545454545454, 0.0, 0.0, 0.0]"
294,"[0.28, 0.5454545454545454, 0.0, 0.0, 0.0]","[0.39654111862182617, 0.0]",-0.48400000000000004,-0.0,-0.084,-0.4,"[0.28, 0.5454545454545454, 0.0, 0.0, 0.0]"
295,"[0.28, 0.5454545454545454, 0.0, 0.0, 0.0]","[0.4222174882888794, 0.015564024448394775]",-0.09357142857142857,-0.003571428571428571,-0.09,-0.0,"[0.3, 0.5, 0.0, 0.011904761904761904, 1.0]"
296,"[0.3, 0.5, 0.0, 0.011904761904761904, 1.0]","[0.800910472869873, 0.0]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.6153846153846154, 0.0, 0.0, 0.0]"
297,"[0.32, 0.6153846153846154, 0.0, 0.0, 0.0]","[0.5544352531433105, 0.024831444025039673]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.5, 0.0, 0.0, 0.0]"
298,"[0.34, 0.5, 0.0, 0.0, 0.0]","[0.3875901699066162, 0.0]",-0.502,-0.0,-0.10200000000000001,-0.4,"[0.34, 0.25, 0.0, 0.0, 0.0]"
299,"[0.34, 0.25, 0.0, 0.0, 0.0]","[-0.8610212802886963, 0.20381298661231995]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.11538461538461538, 0.0, 0.0, 0.0]"
300,"[0.32, 0.11538461538461538, 0.0, 0.0, 0.0]","[-0.9907893538475037, 0.0]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.125, 0.0, 0.0, 0.0]"
301,"[0.3, 0.125, 0.0, 0.0, 0.0]","[-0.25306081771850586, 0.019802242517471313]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.13636363636363638, 0.0, 0.0, 0.0]"
302,"[0.28, 0.13636363636363638, 0.0, 0.0, 0.0]","[0.3025329113006592, 0.0]",-0.48400000000000004,-0.0,-0.084,-0.4,"[0.28, 0.13636363636363638, 0.0, 0.0, 0.0]"
303,"[0.28, 0.13636363636363638, 0.0, 0.0, 0.0]","[0.3005344867706299, 0.006387442350387573]",-0.4857751479289941,-0.0017751479289940828,-0.084,-0.4,"[0.28, 0.13636363636363638, 0.0, 0.005917159763313609, 1.0]"
304,"[0.28, 0.13636363636363638, 0.0, 0.005917159763313609, 1.0]","[-0.9917221665382385, 0.8262553215026855]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.25, 0.0, 0.0, 0.0]"
305,"[0.26, 0.25, 0.0, 0.0, 0.0]","[0.5051109790802002, 0.01712164282798767]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.22727272727272727, 0.0, 0.0, 0.0]"
306,"[0.28, 0.22727272727272727, 0.0, 0.0, 0.0]","[-0.9669060707092285, 0.0502394437789917]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.25, 0.0, 0.0, 0.0]"
307,"[0.26, 0.25, 0.0, 0.0, 0.0]","[0.5858417749404907, 0.012517720460891724]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.22727272727272727, 0.0, 0.0, 0.0]"
308,"[0.28, 0.22727272727272727, 0.0, 0.0, 0.0]","[-1.0, 0.05288979411125183]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.25, 0.0, 0.0, 0.0]"
309,"[0.26, 0.25, 0.0, 0.0, 0.0]","[0.5014698505401611, 0.0]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.22727272727272727, 0.0, 0.0, 0.0]"
310,"[0.28, 0.22727272727272727, 0.0, 0.0, 0.0]","[-0.9100195169448853, 0.04005312919616699]",-0.08323255813953488,-0.005232558139534884,-0.078,-0.0,"[0.26, 0.25, 0.0, 0.01744186046511628, 1.0]"
311,"[0.26, 0.25, 0.0, 0.01744186046511628, 1.0]","[1.0, 0.10562273859977722]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.375, 0.0, 0.0, 0.0]"
312,"[0.26, 0.375, 0.0, 0.0, 0.0]","[0.35410571098327637, 0.019472479820251465]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.375, 0.0, 0.0, 0.0]"
313,"[0.26, 0.375, 0.0, 0.0, 0.0]","[0.33707237243652344, 0.017884522676467896]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.375, 0.0, 0.0, 0.0]"
314,"[0.26, 0.375, 0.0, 0.0, 0.0]","[0.17812418937683105, 0.0]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.34090909090909094, 0.0, 0.0, 0.0]"
315,"[0.28, 0.34090909090909094, 0.0, 0.0, 0.0]","[-1.0, 0.03262189030647278]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.375, 0.0, 0.0, 0.0]"
316,"[0.26, 0.375, 0.0, 0.0, 0.0]","[0.20340454578399658, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.375, 0.0, 0.0, 0.0]"
317,"[0.26, 0.375, 0.0, 0.0, 0.0]","[0.247245192527771, 0.08608421683311462]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.375, 0.0, 0.0, 0.0]"
318,"[0.26, 0.375, 0.0, 0.0, 0.0]","[0.43279147148132324, 0.0722150206565857]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.34090909090909094, 0.0, 0.0, 0.0]"
319,"[0.28, 0.34090909090909094, 0.0, 0.0, 0.0]","[-1.0, 0.010539621114730835]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.375, 0.0, 0.0, 0.0]"
320,"[0.26, 0.375, 0.0, 0.0, 0.0]","[0.42775535583496094, 0.02888667583465576]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.34090909090909094, 0.0, 0.0, 0.0]"
321,"[0.28, 0.34090909090909094, 0.0, 0.0, 0.0]","[-1.0, 0.05031326413154602]",-0.08481818181818182,-0.006818181818181818,-0.078,-0.0,"[0.26, 0.375, 0.0, 0.022727272727272728, 1.0]"
322,"[0.26, 0.375, 0.0, 0.022727272727272728, 1.0]","[1.0, 0.026817262172698975]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.475, 0.0, 0.0, 0.0]"
323,"[0.26, 0.475, 0.0, 0.0, 0.0]","[0.2585904598236084, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.475, 0.0, 0.0, 0.0]"
324,"[0.26, 0.475, 0.0, 0.0, 0.0]","[0.2437744140625, 0.01547461748123169]",-0.4796949152542373,-0.001694915254237288,-0.078,-0.4,"[0.26, 0.475, 0.0, 0.005649717514124294, 1.0]"
325,"[0.26, 0.475, 0.0, 0.005649717514124294, 1.0]","[0.7193621397018433, 0.043760746717453]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.5227272727272728, 0.0, 0.0, 0.0]"
326,"[0.28, 0.5227272727272728, 0.0, 0.0, 0.0]","[0.218766450881958, 0.0]",-0.48400000000000004,-0.0,-0.084,-0.4,"[0.28, 0.5227272727272728, 0.0, 0.0, 0.0]"
327,"[0.28, 0.5227272727272728, 0.0, 0.0, 0.0]","[0.37763166427612305, 0.0]",-0.48400000000000004,-0.0,-0.084,-0.4,"[0.28, 0.5227272727272728, 0.0, 0.0, 0.0]"
328,"[0.28, 0.5227272727272728, 0.0, 0.0, 0.0]","[0.25179505348205566, 0.02797377109527588]",-0.4873519553072626,-0.0033519553072625698,-0.084,-0.4,"[0.28, 0.5227272727272728, 0.0, 0.0111731843575419, 1.0]"
329,"[0.28, 0.5227272727272728, 0.0, 0.0111731843575419, 1.0]","[1.0, 0.0]",-0.49055737704918034,-0.006557377049180328,-0.084,-0.4,"[0.28, 0.7045454545454546, 0.0, 0.02185792349726776, 1.0]"
330,"[0.28, 0.7045454545454546, 0.0, 0.02185792349726776, 1.0]","[1.0, 0.0]",-0.48400000000000004,-0.0,-0.084,-0.4,"[0.28, 0.8863636363636364, 0.0, 0.0, 0.0]"
331,"[0.28, 0.8863636363636364, 0.0, 0.0, 0.0]","[0.7182765007019043, 0.0]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.8125, 0.0, 0.0, 0.0]"
332,"[0.3, 0.8125, 0.0, 0.0, 0.0]","[0.5250706672668457, 0.0]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.75, 0.0, 0.0, 0.0]"
333,"[0.32, 0.75, 0.0, 0.0, 0.0]","[0.5571836233139038, 0.008737027645111084]",-0.10524324324324325,-0.0032432432432432435,-0.10200000000000001,-0.0,"[0.34, 0.5, 0.0, 0.010810810810810811, 1.0]"
334,"[0.34, 0.5, 0.0, 0.010810810810810811, 1.0]","[-0.6647181510925293, 0.11570143699645996]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.5, 0.0, 0.0, 0.0]"
335,"[0.32, 0.5, 0.0, 0.0, 0.0]","[0.3068636655807495, 0.0]",-0.496,-0.0,-0.096,-0.4,"[0.32, 0.576923076923077, 0.0, 0.0, 0.0]"
336,"[0.32, 0.576923076923077, 0.0, 0.0, 0.0]","[0.3929084539413452, 0.0]",-0.496,-0.0,-0.096,-0.4,"[0.32, 0.576923076923077, 0.0, 0.0, 0.0]"
337,"[0.32, 0.576923076923077, 0.0, 0.0, 0.0]","[0.19658756256103516, 0.05128684639930725]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.3839285714285714, 0.0, 0.0, 0.0]"
338,"[0.34, 0.3839285714285714, 0.0, 0.0, 0.0]","[-1.0, 0.7225209474563599]",-0.10234920634920636,-0.006349206349206348,-0.096,-0.0,"[0.32, 0.4038461538461539, 0.0, 0.021164021164021163, 1.0]"
339,"[0.32, 0.4038461538461539, 0.0, 0.021164021164021163, 1.0]","[1.0, 0.08773142099380493]",-0.5022176165803109,-0.0062176165803108805,-0.096,-0.4,"[0.32, 0.5576923076923077, 0.0, 0.02072538860103627, 1.0]"
340,"[0.32, 0.5576923076923077, 0.0, 0.02072538860103627, 1.0]","[0.9671511650085449, 0.0]",-0.496,-0.0,-0.096,-0.4,"[0.32, 0.673076923076923, 0.0, 0.0, 0.0]"
341,"[0.32, 0.673076923076923, 0.0, 0.0, 0.0]","[0.44377434253692627, 0.007291078567504883]",-0.10809137055837564,-0.0060913705583756335,-0.10200000000000001,-0.0,"[0.34, 0.44642857142857145, 0.0, 0.02030456852791878, 1.0]"
342,"[0.34, 0.44642857142857145, 0.0, 0.02030456852791878, 1.0]","[0.9717330932617188, 0.032216876745224]",-0.502,-0.0,-0.10200000000000001,-0.4,"[0.34, 0.625, 0.0, 0.0, 0.0]"
343,"[0.34, 0.625, 0.0, 0.0, 0.0]","[0.42809784412384033, 0.03968450427055359]",-0.1125,-0.0045,-0.108,-0.0,"[0.36, 0.2166666666666666, 0.0, 0.015, 1.0]"
344,"[0.36, 0.2166666666666666, 0.0, 0.015, 1.0]","[-0.9407020807266235, 0.9597567319869995]",-0.10200000000000001,-0.0,-0.10200000000000001,-0.0,"[0.34, 0.44642857142857145, 0.0, 0.0, 0.0]"
345,"[0.34, 0.44642857142857145, 0.0, 0.0, 0.0]","[-1.0, 0.0]",-0.096,-0.0,-0.096,-0.0,"[0.32, 0.4038461538461539, 0.0, 0.0, 0.0]"
346,"[0.32, 0.4038461538461539, 0.0, 0.0, 0.0]","[-0.9760551452636719, 0.16186538338661194]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.375, 0.0, 0.0, 0.0]"
347,"[0.3, 0.375, 0.0, 0.0, 0.0]","[-0.991223931312561, 0.07239136099815369]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.34090909090909094, 0.0, 0.0, 0.0]"
348,"[0.28, 0.34090909090909094, 0.0, 0.0, 0.0]","[-1.0, 0.09038633108139038]",-0.07949253731343284,-0.0014925373134328358,-0.078,-0.0,"[0.26, 0.4, 0.0, 0.004975124378109453, 1.0]"
349,"[0.26, 0.4, 0.0, 0.004975124378109453, 1.0]","[-0.27093833684921265, 0.5121278166770935]",-0.072,-0.0,-0.072,-0.0,"[0.24, 0.4444444444444444, 0.0, 0.0, 0.0]"
350,"[0.24, 0.4444444444444444, 0.0, 0.0, 0.0]","[0.46051132678985596, 0.0]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.5, 0.0, 0.0, 0.0]"
351,"[0.26, 0.5, 0.0, 0.0, 0.0]","[0.2600092887878418, 0.09571829438209534]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.0, 0.0]"
352,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.3989635705947876, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.275, 0.0, 0.0, 0.0]"
353,"[0.26, 0.275, 0.0, 0.0, 0.0]","[0.40238869190216064, 0.0]",-0.08695566502463055,-0.0029556650246305416,-0.084,-0.0,"[0.28, 0.25, 0.0, 0.009852216748768473, 1.0]"
354,"[0.28, 0.25, 0.0, 0.009852216748768473, 1.0]","[-0.6688480377197266, 0.8460268974304199]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.45, 0.0, 0.0, 0.0]"
355,"[0.26, 0.45, 0.0, 0.0, 0.0]","[0.41433990001678467, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.0, 0.0]"
356,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.26639866828918457, 0.05199635028839111]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.3, 0.0, 0.0, 0.0]"
357,"[0.26, 0.3, 0.0, 0.0, 0.0]","[0.4271179437637329, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.3, 0.0, 0.0, 0.0]"
358,"[0.26, 0.3, 0.0, 0.0, 0.0]","[0.41539597511291504, 0.0]",-0.47947058823529415,-0.0014705882352941176,-0.078,-0.4,"[0.26, 0.3, 0.0, 0.004901960784313725, 1.0]"
359,"[0.26, 0.3, 0.0, 0.004901960784313725, 1.0]","[-0.926279604434967, 0.7340831756591797]",-0.072,-0.0,-0.072,-0.0,"[0.24, 0.4444444444444444, 0.0, 0.0, 0.0]"
360,"[0.24, 0.4444444444444444, 0.0, 0.0, 0.0]","[0.3230783939361572, 0.014887839555740356]",-0.47200000000000003,-0.0,-0.072,-0.4,"[0.24, 0.4444444444444444, 0.0, 0.0, 0.0]"
361,"[0.24, 0.4444444444444444, 0.0, 0.0, 0.0]","[0.4686676263809204, 0.01008063554763794]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.3, 0.0, 0.0, 0.0]"
362,"[0.26, 0.3, 0.0, 0.0, 0.0]","[0.46042418479919434, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.3, 0.0, 0.0, 0.0]"
363,"[0.26, 0.3, 0.0, 0.0, 0.0]","[0.40139877796173096, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.3, 0.0, 0.0, 0.0]"
364,"[0.26, 0.3, 0.0, 0.0, 0.0]","[0.3535289764404297, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.3, 0.0, 0.0, 0.0]"
365,"[0.26, 0.3, 0.0, 0.0, 0.0]","[0.43083691596984863, 0.04217344522476196]",-0.48234782608695653,-0.004347826086956522,-0.078,-0.4,"[0.26, 0.3, 0.0, 0.014492753623188406, 1.0]"
366,"[0.26, 0.3, 0.0, 0.014492753623188406, 1.0]","[1.0, 0.0028847455978393555]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.0, 0.0]"
367,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.3709508180618286, 0.0477331280708313]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.0, 0.0]"
368,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.2935525178909302, 0.02820393443107605]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.0, 0.0]"
369,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.3033318519592285, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.0, 0.0]"
370,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.21739470958709717, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.0, 0.0]"
371,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.3629131317138672, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.0, 0.0]"
372,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.2156660556793213, 0.06312358379364014]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.325, 0.0, 0.0, 0.0]"
373,"[0.26, 0.325, 0.0, 0.0, 0.0]","[0.16775929927825928, 0.024453014135360718]",-0.0868708133971292,-0.0028708133971291866,-0.084,-0.0,"[0.28, 0.0909090909090909, 0.0, 0.009569377990430622, 1.0]"
374,"[0.28, 0.0909090909090909, 0.0, 0.009569377990430622, 1.0]","[-0.9682481288909912, 0.9298381805419922]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.15, 0.0, 0.0, 0.0]"
375,"[0.26, 0.15, 0.0, 0.0, 0.0]","[0.46642446517944336, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.15, 0.0, 0.0, 0.0]"
376,"[0.26, 0.15, 0.0, 0.0, 0.0]","[0.25093507766723633, 0.021643996238708496]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.15, 0.0, 0.0, 0.0]"
377,"[0.26, 0.15, 0.0, 0.0, 0.0]","[0.3172750473022461, 0.0]",-0.48224528301886793,-0.0042452830188679245,-0.078,-0.4,"[0.26, 0.15, 0.0, 0.014150943396226415, 1.0]"
378,"[0.26, 0.15, 0.0, 0.014150943396226415, 1.0]","[-0.6349722146987915, 0.6128764748573303]",-0.072,-0.0,-0.072,-0.0,"[0.24, 0.33333333333333337, 0.0, 0.0, 0.0]"
379,"[0.24, 0.33333333333333337, 0.0, 0.0, 0.0]","[0.3250962495803833, 0.0]",-0.47200000000000003,-0.0,-0.072,-0.4,"[0.24, 0.33333333333333337, 0.0, 0.0, 0.0]"
380,"[0.24, 0.33333333333333337, 0.0, 0.0, 0.0]","[0.5289511680603027, 0.0]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.15, 0.0, 0.0, 0.0]"
381,"[0.26, 0.15, 0.0, 0.0, 0.0]","[0.13217949867248535, 0.0]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.13636363636363638, 0.0, 0.0, 0.0]"
382,"[0.28, 0.13636363636363638, 0.0, 0.0, 0.0]","[0.11646652221679688, 0.0]",-0.09,-0.0,-0.09,-0.0,"[0.3, 0.125, 0.0, 0.0, 0.0]"
383,"[0.3, 0.125, 0.0, 0.0, 0.0]","[-0.8166777491569519, 0.013611853122711182]",-0.08955555555555555,-0.005555555555555555,-0.084,-0.0,"[0.28, 0.13636363636363638, 0.0, 0.018518518518518517, 1.0]"
384,"[0.28, 0.13636363636363638, 0.0, 0.018518518518518517, 1.0]","[-0.27893996238708496, 0.5555251836776733]",-0.07938888888888888,-0.0013888888888888887,-0.078,-0.0,"[0.26, 0.45, 0.0, 0.004629629629629629, 0.0]"
385,"[0.26, 0.45, 0.0, 0.004629629629629629, 0.0]","[0.3538088798522949, 0.007416903972625732]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.55, 0.0, 0.0, 0.0]"
386,"[0.26, 0.55, 0.0, 0.0, 0.0]","[0.48070240020751953, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.55, 0.0, 0.0, 0.0]"
387,"[0.26, 0.55, 0.0, 0.0, 0.0]","[0.25858211517333984, 0.06823834776878357]",-0.48075229357798166,-0.0027522935779816515,-0.078,-0.4,"[0.26, 0.3, 0.0, 0.009174311926605505, 1.0]"
