,0,1,2,3,4,5,6,7,8,9
269,"[0, 0, 0]","[1, 2, 4]","[2, 1, 2]","[3, 1, 2]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
270,"[0, 0, 0]","[1, 2, 4]","[2, 1, 2]","[3, 2, 4]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
271,"[0, 0, 0]","[1, 2, 4]","[2, 2, 4]","[3, 2, 4]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
272,"[0, 0, 0]","[1, 2, 4]","[2, 2, 4]","[3, 2, 4]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
273,"[0, 0, 0]","[1, 2, 4]","[2, 2, 4]","[3, 2, 4]","[4, 0, 0]","[5, 2, 4]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
274,"[0, 0, 0]","[1, 2, 4]","[2, 2, 4]","[3, 2, 4]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
275,"[0, 0, 0]","[1, 2, 4]","[2, 2, 4]","[3, 2, 4]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
276,"[0, 0, 0]","[1, 2, 4]","[2, 2, 4]","[3, 2, 4]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
277,"[0, 0, 0]","[1, 1, 2]","[2, 2, 4]","[3, 2, 4]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
278,"[0, 0, 0]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
279,"[0, 1, 2]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
280,"[0, 1, 2]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
281,"[0, 1, 2]","[1, 1, 2]","[2, 3, 6]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
282,"[0, 1, 2]","[1, 1, 2]","[2, 3, 6]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 3, 6]","[8, 0, 0]","[9, 1, 2]"
283,"[0, 1, 2]","[1, 1, 2]","[2, 3, 6]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
284,"[0, 1, 2]","[1, 1, 2]","[2, 3, 6]","[3, 3, 6]","[4, 0, 0]","[5, 2, 4]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
285,"[0, 1, 2]","[1, 1, 2]","[2, 3, 6]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
286,"[0, 1, 2]","[1, 1, 2]","[2, 3, 6]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
287,"[0, 1, 2]","[1, 1, 2]","[2, 3, 6]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
288,"[0, 1, 2]","[1, 1, 2]","[2, 3, 6]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
289,"[0, 1, 2]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 1, 2]"
290,"[0, 1, 2]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 0, 0]"
291,"[0, 1, 2]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 0, 0]"
292,"[0, 1, 2]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 0, 0]"
293,"[0, 0, 0]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 0, 0]"
294,"[0, 0, 0]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 0, 0]"
295,"[0, 0, 0]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 3, 6]","[8, 0, 0]","[9, 0, 0]"
296,"[0, 0, 0]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 0, 0]"
297,"[0, 0, 0]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 3, 6]","[8, 0, 0]","[9, 0, 0]"
298,"[0, 0, 0]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 3, 6]","[8, 0, 0]","[9, 0, 0]"
299,"[0, 0, 0]","[1, 1, 2]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 3, 6]","[8, 0, 0]","[9, 0, 0]"
300,"[0, 0, 0]","[1, 0, 0]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 3, 6]","[8, 0, 0]","[9, 0, 0]"
301,"[0, 0, 0]","[1, 0, 0]","[2, 2, 4]","[3, 3, 6]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 0, 0]"
302,"[0, 0, 0]","[1, 0, 0]","[2, 2, 4]","[3, 2, 4]","[4, 0, 0]","[5, 1, 2]","[6, 1, 2]","[7, 2, 4]","[8, 0, 0]","[9, 0, 0]"
